Species,Drug,Estimate,Pvalue,Cohort
Veillonella_sp_CAG_933,Torasemide,-6.360144392025375e-05,0.8155891764797112,MetaCardis
Veillonella_dispar,Allopurinol,-3.299052834695069e-05,0.8156772547755138,MetaCardis
Streptococcus_thermophilus,Indapamide,-8.237760505124618e-05,0.8164571817803966,MetaCardis
Streptococcus_gordonii,Olmesartan,6.744893850236472e-06,0.8167615311699201,MetaCardis
Veillonella_denticariosi,Diltiazem,-4.736497916948877e-06,0.8169119011209747,MetaCardis
Rothia_dentocariosa,Metoprolol,-6.85440861424729e-08,0.8172248925750232,MetaCardis
Streptococcus_mitis,Gliclazide,-4.374095247300831e-06,0.817288608340439,MetaCardis
Veillonella_parvula,Nifedipine,-0.0007991696380274314,0.8173054980562616,MetaCardis
Streptococcus_infantarius,Sitagliptin,-1.5473184833444386e-07,0.8175996176868796,MetaCardis
Streptococcus_downei,Indapamide,-3.1499489268224195e-07,0.8183318465715134,MetaCardis
Streptococcus_lutetiensis,Warfarin,4.085214833990095e-05,0.818506667372229,MetaCardis
Streptococcus_mutans,Allopurinol,-4.17803753053897e-06,0.8185275348972924,MetaCardis
Streptococcus_pasteurianus,Clopidogrel,-1.9765553422152023e-05,0.8196419376031516,MetaCardis
Streptococcus_agalactiae,Metoprolol,-4.4123306026690683e-07,0.8198023834615348,MetaCardis
Streptococcus_viridans,Dapagliflozin,-2.1500411449367844e-07,0.8198763562293215,MetaCardis
Streptococcus_sp_oral_taxon_056,Enalapril,2.7755461346812437e-09,0.8199142018076885,MetaCardis
Veillonella_seminalis,Alogliptin,-0.0003468675517863996,0.8203447666240398,MetaCardis
Streptococcus_oralis,Azilsartan,-4.4850490922456006e-05,0.820859227053172,MetaCardis
Streptococcus_macedonicus,Atorvastatin,-1.1527664050094091e-07,0.8213403600348491,MetaCardis
Rothia_mucilaginosa,Atorvastatin,1.7331096978469907e-06,0.8213745525661534,MetaCardis
Streptococcus_viridans,Amlodipine,4.952033593105973e-08,0.8214672846303906,MetaCardis
Streptococcus_milleri,Amlodipine,-3.6919626860834895e-08,0.8217935972564441,MetaCardis
Streptococcus_thermophilus,Omeprazole,-5.309885799006173e-05,0.8220112547305312,MetaCardis
Veillonella_criceti,Irbesartan,-6.725221109619737e-05,0.8229735147530549,MetaCardis
Streptococcus_oralis,Rosuvastatin,-4.590477045911311e-06,0.8230585867766835,MetaCardis
Veillonella_rogosae,Rabeprazole,-6.768739646179919e-06,0.8234802854775125,MetaCardis
Streptococcus_salivarius,Nifedipine,0.0004636914599659152,0.8237293511735635,MetaCardis
Streptococcus_milleri,Verapamil,-9.118842974225648e-08,0.8242625302092061,MetaCardis
Streptococcus_sp_HPH0090,Dapagliflozin,-3.196925220926598e-07,0.8245910405931192,MetaCardis
Streptococcus_salivarius_CAG_79,Aspirin,3.904983186797983e-08,0.8246760840001398,MetaCardis
Streptococcus_salivarius,Aspirin,-5.300178985083543e-05,0.8248389184707732,MetaCardis
Streptococcus_sp_F0442,Carvedilol,5.451495922097229e-07,0.8251463694151022,MetaCardis
Streptococcus_downei,Warfarin,-3.8436837176998483e-07,0.8257095134654113,MetaCardis
Veillonella_parvula,Verapamil,-0.00023633516334412117,0.8258328808120892,MetaCardis
Streptococcus_viridans,Warfarin,1.7216338122766412e-07,0.8258596044343092,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Amlodipine,-2.8767788272611835e-08,0.8263401111145126,MetaCardis
Streptococcus_agalactiae,Bisoprolol,-4.5270000288042344e-07,0.8266435694472112,MetaCardis
Streptococcus_milleri,Azilsartan,-4.80256672893252e-07,0.8268463319298044,MetaCardis
Streptococcus_cristatus,Repaglinide,-7.391808151632549e-07,0.8270653003007452,MetaCardis
Streptococcus_salivarius_CAG_79,Liraglutide,-7.835158334243404e-08,0.8274380828056377,MetaCardis
Streptococcus_sp_HMSC070B10,Atenolol,-6.637317014733915e-08,0.8275088277500817,MetaCardis
Streptococcus_sp_M334,Atenolol,-4.414866973601298e-08,0.8275088277500819,MetaCardis
Veillonella_tobetsuensis,Rivaroxaban,1.971431114862255e-06,0.827570769694281,MetaCardis
Streptococcus_massiliensis,Bisoprolol,-1.2280194982540925e-07,0.8275971602589275,MetaCardis
Streptococcus_gordonii,Nifedipine,2.0919900452451224e-05,0.8282709709983287,MetaCardis
Streptococcus_milleri,Allopurinol,-5.975729775737594e-08,0.8287117058348841,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Rivaroxaban,1.1729957182197793e-07,0.8289170661159057,MetaCardis
Streptococcus_pasteurianus,Pravastatin,-3.285785353295123e-05,0.8294833778530213,MetaCardis
Streptococcus_sp_A12,Fluvastatin,-1.5711453785474104e-06,0.8299102204449104,MetaCardis
Veillonella_denticariosi,Atenolol,-2.396417134871687e-06,0.8303595451088528,MetaCardis
Veillonella_denticariosi,Glibenclamide,-3.743710230741439e-06,0.8305250284198841,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Vildagliptin,-7.862217649224255e-08,0.8306009168782007,MetaCardis
Streptococcus_equinus,Enalapril,2.96249716440782e-06,0.8312849253852866,MetaCardis
Streptococcus_mutans,Furosemide,-4.047179928609259e-06,0.8313952066627945,MetaCardis
Veillonella_sp_CAG_933,Rabeprazole,-0.0001572260597363434,0.8314233486336748,MetaCardis
Veillonella_denticariosi,Fluvastatin,-4.311004675385933e-06,0.8316844940042126,MetaCardis
Veillonella_atypica,Fluvastatin,-0.0002058780273458906,0.831825847073365,MetaCardis
Streptococcus_anginosus_group,Alogliptin,6.529960184487357e-05,0.8319556679025032,MetaCardis
Rothia_dentocariosa,Liraglutide,1.0905774777624618e-07,0.833713129376705,MetaCardis
Streptococcus_sobrinus,Lansoprazole,-2.2001187870477997e-06,0.8339263638569091,MetaCardis
Veillonella_rodentium,Diltiazem,-6.267183246125727e-07,0.8348442161790904,MetaCardis
Streptococcus_lutetiensis,Dapagliflozin,-4.4750213948884166e-05,0.8349861261178229,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Prasugrel,-5.784735016627443e-08,0.8353200451969438,MetaCardis
Veillonella_sp_CAG_933,Dapagliflozin,-0.00010765674247623331,0.8353730827312906,MetaCardis
Streptococcus_viridans,Rabeprazole,2.795668616044207e-07,0.8354855323364657,MetaCardis
Streptococcus_mutans,Nifedipine,-1.8108333957634397e-05,0.8354966087592995,MetaCardis
Streptococcus_cristatus,Glibenclamide,-6.908942192152226e-07,0.8355885599643749,MetaCardis
Streptococcus_sanguinis,Nifedipine,5.191507406017736e-06,0.835841120016958,MetaCardis
Streptococcus_infantarius,Bisoprolol,-1.1389932092174254e-07,0.835906198761324,MetaCardis
Veillonella_atypica,Clopidogrel,-6.484563102788054e-05,0.8360233681872475,MetaCardis
Streptococcus_salivarius,Rivaroxaban,-0.0002196273143085346,0.8370639152428263,MetaCardis
Streptococcus_pasteurianus,Torasemide,-2.599561579563023e-05,0.8373804970838847,MetaCardis
Streptococcus_salivarius_CAG_79,Apixaban,-2.3655745226351078e-07,0.8374686344142074,MetaCardis
Streptococcus_infantarius,Clopidogrel,-1.5149505675601387e-07,0.8376087180533169,MetaCardis
Veillonella_denticariosi,Enalapril,-1.3699864292751544e-06,0.8376282500809475,MetaCardis
Streptococcus_lutetiensis,Acarbose,-9.701001576763747e-05,0.8376584842391441,MetaCardis
Streptococcus_massiliensis,Amlodipine,-9.984747296246584e-08,0.838180733071533,MetaCardis
Streptococcus_mutans,Apixaban,-1.3363862037845554e-05,0.83864844734288,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Irbesartan,4.7655155067181325e-08,0.8393227648917456,MetaCardis
Streptococcus_cristatus,Acarbose,-1.5397331677206992e-06,0.8400892745452135,MetaCardis
Streptococcus_gallolyticus,Metoprolol,-6.12755497953176e-07,0.8404730909310498,MetaCardis
Streptococcus_infantis,Aspirin,-8.793868564994523e-07,0.8408187268335494,MetaCardis
Veillonella_rodentium,Indapamide,-3.48819721946327e-07,0.8411456716628439,MetaCardis
Streptococcus_infantarius,Enalapril,-1.5087561089932937e-07,0.8413813597246558,MetaCardis
Veillonella_sp_T11011_6,Carvedilol,-6.403751273943159e-06,0.8419644953907104,MetaCardis
Streptococcus_macedonicus,Rosuvastatin,-1.3291472472589173e-07,0.8421145942352224,MetaCardis
Veillonella_rogosae,Indapamide,2.7537783589951962e-06,0.8424817981378225,MetaCardis
Veillonella_tobetsuensis,Apixaban,-2.632586666249173e-06,0.8428297420502426,MetaCardis
Streptococcus_lutetiensis,Esomeprazole,1.5635596888093068e-05,0.8435257733683569,MetaCardis
Streptococcus_salivarius_CAG_79,Allopurinol,-6.289145872001615e-08,0.8441730818341483,MetaCardis
Streptococcus_parasanguinis,Carvedilol,-9.51525671798333e-05,0.8442328521355994,MetaCardis
Rothia_mucilaginosa,Metoprolol,1.530417835463329e-06,0.844669334118942,MetaCardis
Streptococcus_gordonii,Verapamil,-5.861254707813479e-06,0.8447973306573953,MetaCardis
Streptococcus_gallolyticus,Fluvastatin,-2.636672665619294e-06,0.8453022428242252,MetaCardis
Streptococcus_pasteurianus,Glibenclamide,-4.511747041914954e-05,0.8453714396907979,MetaCardis
Veillonella_sp_CAG_933,Bisoprolol,-2.705511718747943e-05,0.8455147262011673,MetaCardis
Streptococcus_sp_HPH0090,Rivaroxaban,2.692801443854026e-07,0.8461465515099971,MetaCardis
Streptococcus_australis,Torasemide,2.3433611834542432e-06,0.8467499135810992,MetaCardis
Veillonella_dispar,Acarbose,-0.00015287982621016438,0.8477863339265238,MetaCardis
Veillonella_parvula,Omeprazole,-0.00015259867293833694,0.8484921984518099,MetaCardis
Veillonella_tobetsuensis,Diltiazem,2.021004469422715e-06,0.8484930990404872,MetaCardis
Veillonella_criceti,Lansoprazole,-9.988108110135095e-05,0.8486458256839545,MetaCardis
Streptococcus_lutetiensis,Alogliptin,-0.0001294592003764175,0.8490829091177695,MetaCardis
Streptococcus_sp_HMSC070B10,Dapagliflozin,9.418413767722215e-08,0.8492163117769357,MetaCardis
Streptococcus_sp_M334,Dapagliflozin,6.264736759525644e-08,0.8492163117769358,MetaCardis
Veillonella_seminalis,Azilsartan,-0.0002852130008058013,0.8493300277763507,MetaCardis
Streptococcus_equinus,Gliclazide,-3.0796876833896587e-06,0.8494501316430009,MetaCardis
Streptococcus_salivarius_CAG_79,Verapamil,-9.013392134337605e-08,0.8497189284029644,MetaCardis
Streptococcus_macedonicus,Esomeprazole,-1.4422697776504694e-07,0.8499971432091272,MetaCardis
Streptococcus_sp_HPH0090,Diltiazem,-3.062280845616506e-07,0.8502592558303228,MetaCardis
Streptococcus_sp_A12,Rivaroxaban,1.1898951881318082e-06,0.8504622215238185,MetaCardis
Streptococcus_infantis,Azilsartan,-1.1904033527283038e-05,0.8505390323665682,MetaCardis
Streptococcus_lutetiensis,Olmesartan,-2.2857686414267956e-05,0.8508998770652585,MetaCardis
Streptococcus_pasteurianus,Prasugrel,-2.219046798025951e-05,0.8516655038813185,MetaCardis
Streptococcus_infantis,Atenolol,-2.326428417138094e-06,0.8521017498745114,MetaCardis
Veillonella_sp_CAG_933,Nifedipine,-0.0001810382838004852,0.8521761447847063,MetaCardis
Streptococcus_cristatus,Atenolol,-3.9661148447296545e-07,0.8522053614288767,MetaCardis
Streptococcus_milleri,Rosuvastatin,-4.2086663287234616e-08,0.8532633740615907,MetaCardis
Streptococcus_lutetiensis,Fluvastatin,-4.420552238736843e-05,0.8535750584424584,MetaCardis
Veillonella_parvula,Diltiazem,-0.0003827660239416435,0.8536100833811251,MetaCardis
Streptococcus_sp_HPH0090,Torasemide,-1.3993492938674354e-07,0.8537809501570051,MetaCardis
Streptococcus_macedonicus,Vildagliptin,-2.482431437291523e-07,0.8538080616082587,MetaCardis
Streptococcus_viridans,Nifedipine,3.256272027113144e-07,0.8541023764281754,MetaCardis
Streptococcus_downei,Fenofibrate,-2.517864104483067e-07,0.8549318905906245,MetaCardis
Streptococcus_anginosus_group,Acarbose,3.912817152867129e-05,0.8550341864588086,MetaCardis
Streptococcus_cristatus,Rabeprazole,-9.014962771911903e-07,0.8550869712055311,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Atorvastatin,-2.54255477993697e-08,0.8551232750617086,MetaCardis
Streptococcus_lutetiensis,Amiodarone,-3.431443023359472e-05,0.8557450298343443,MetaCardis
Veillonella_denticariosi,Amiodarone,2.9041562441568016e-06,0.8558267962509422,MetaCardis
Streptococcus_sp_oral_taxon_056,Vildagliptin,-3.924093757744173e-09,0.8559164449173149,MetaCardis
Veillonella_criceti,Allopurinol,-5.1241433712341255e-05,0.8561092772495662,MetaCardis
Veillonella_rogosae,Nifedipine,7.203541452170826e-06,0.8567786423192223,MetaCardis
Streptococcus_thermophilus,Atenolol,-6.0449249656649185e-05,0.856871090995597,MetaCardis
Streptococcus_infantarius,Pravastatin,-2.345531550485627e-07,0.8569170983117381,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Sitagliptin,3.323195920885151e-08,0.8570601061049705,MetaCardis
Streptococcus_mitis,Azilsartan,-2.4704535098254764e-05,0.8573615200861326,MetaCardis
Veillonella_criceti,Indapamide,-8.392894718568253e-05,0.8582233742421683,MetaCardis
Streptococcus_mitis,Acarbose,-1.7355937420317663e-05,0.8584527636744592,MetaCardis
Streptococcus_agalactiae,Amlodipine,-3.1959637109968714e-07,0.858473386889943,MetaCardis
Streptococcus_vestibularis,Gliclazide,-8.600600987509452e-06,0.858693471574953,MetaCardis
Streptococcus_infantis,Fluvastatin,-4.020902961757266e-06,0.8589566044706152,MetaCardis
Streptococcus_lutetiensis,Indapamide,-2.484698094035548e-05,0.859007625381225,MetaCardis
Streptococcus_cristatus,Alogliptin,-1.9455942480948647e-06,0.8591598729785255,MetaCardis
Veillonella_infantium,Acarbose,-4.763217036809084e-05,0.8591788918388206,MetaCardis
Streptococcus_salivarius_CAG_79,Nifedipine,2.714996391842075e-07,0.8593581293672584,MetaCardis
Streptococcus_pasteurianus,Liraglutide,1.8733412366973804e-05,0.8595182502461431,MetaCardis
Streptococcus_cristatus,Indapamide,-3.973629081616689e-07,0.860082433675849,MetaCardis
Veillonella_rodentium,Gliclazide,-2.018864567146259e-07,0.8601750411121737,MetaCardis
Veillonella_sp_CAG_933,Rivaroxaban,-8.760463600659263e-05,0.8604820399234282,MetaCardis
Veillonella_criceti,Dapagliflozin,-0.00012655498004208839,0.8607767385813344,MetaCardis
Streptococcus_gallolyticus,Rosuvastatin,6.837187110364933e-07,0.8612008861268089,MetaCardis
Streptococcus_sp_HMSC070B10,Alogliptin,2.7389665103044645e-07,0.8614091643283213,MetaCardis
Streptococcus_sp_M334,Alogliptin,1.8218465023292163e-07,0.8614091643283215,MetaCardis
Veillonella_denticariosi,Olmesartan,-1.7921317119640022e-06,0.8618383934634309,MetaCardis
Veillonella_sp_CAG_933,Azilsartan,-0.00028006896433577585,0.8621229405894654,MetaCardis
Streptococcus_sp_oral_taxon_056,Dapagliflozin,5.761441013481973e-09,0.8621321432323428,MetaCardis
Streptococcus_sp_A12,Acarbose,-2.50685862843043e-06,0.8623437408472697,MetaCardis
Streptococcus_lutetiensis,Liraglutide,1.638201182944274e-05,0.86238276166358,MetaCardis
Veillonella_dispar,Rivaroxaban,6.010656256380889e-05,0.8627543871134352,MetaCardis
Streptococcus_equinus,Vildagliptin,4.253304606738581e-06,0.8629959013864164,MetaCardis
Streptococcus_vestibularis,Apixaban,-2.725085620971033e-05,0.8639345514337151,MetaCardis
Streptococcus_sobrinus,Acarbose,5.463954439468182e-06,0.8639454948078334,MetaCardis
Streptococcus_gordonii,Fenofibrate,-5.760328777702165e-06,0.8639751618954791,MetaCardis
Streptococcus_oralis,Dapagliflozin,-1.0875411196730737e-05,0.8642830693662428,MetaCardis
Streptococcus_milleri,Rivaroxaban,-1.1583970823137267e-07,0.8644521022786089,MetaCardis
Streptococcus_sp_F0442,Azilsartan,-2.232882049811505e-06,0.8645047889469324,MetaCardis
Rothia_dentocariosa,Azilsartan,-6.23957613487109e-07,0.8652071109237456,MetaCardis
Streptococcus_sanguinis,Rivaroxaban,-2.1796263777766442e-06,0.8653432813755525,MetaCardis
Streptococcus_oralis,Pravastatin,6.831135750952254e-06,0.8655537331754409,MetaCardis
Streptococcus_parasanguinis,Nifedipine,-0.00026130568170686113,0.8658818947501389,MetaCardis
Streptococcus_viridans,Clopidogrel,-5.7362883452450955e-08,0.8661024324465507,MetaCardis
Streptococcus_thermophilus,Apixaban,0.00012971323342429513,0.8661148413412727,MetaCardis
Streptococcus_gordonii,Amlodipine,2.0036925243769042e-06,0.8668565229571548,MetaCardis
Streptococcus_australis,Azilsartan,-1.2018031787435605e-05,0.8668857094108045,MetaCardis
Veillonella_denticariosi,Rivaroxaban,2.931492178588703e-06,0.866989718493643,MetaCardis
Veillonella_sp_T11011_6,Pravastatin,5.807199630247188e-06,0.867073088720516,MetaCardis
Veillonella_sp_CAG_933,Clopidogrel,-3.111928714544157e-05,0.8675874453346568,MetaCardis
Veillonella_denticariosi,Vildagliptin,1.96701115516267e-06,0.8681657866163555,MetaCardis
Streptococcus_sp_HMSC070B10,Nifedipine,1.541390103704479e-07,0.8682303163358198,MetaCardis
Streptococcus_sp_M334,Nifedipine,1.0252685305183652e-07,0.86823031633582,MetaCardis
Streptococcus_infantis,Rivaroxaban,-3.231966370055695e-06,0.8685338019111916,MetaCardis
Streptococcus_macedonicus,Pravastatin,-2.1642484517744713e-07,0.8689249754636561,MetaCardis
Streptococcus_sp_oral_taxon_056,Lansoprazole,3.9584006481452e-09,0.869334155542308,MetaCardis
Streptococcus_sp_HMSC070B10,Carvedilol,-4.7838908781383916e-08,0.8693343348978699,MetaCardis
Streptococcus_sp_M334,Carvedilol,-3.1820450637391155e-08,0.86933433489787,MetaCardis
Streptococcus_sobrinus,Azilsartan,-7.3634217709811425e-06,0.8701272571713696,MetaCardis
Veillonella_sp_CAG_933,Amiodarone,7.388455524425464e-05,0.8710531989665204,MetaCardis
Streptococcus_parasanguinis,Acarbose,0.00029453049580727137,0.8713187955907499,MetaCardis
Streptococcus_salivarius,Clopidogrel,-6.474819622877386e-05,0.8713850682041117,MetaCardis
Veillonella_parvula,Azilsartan,-0.0009285001963368926,0.8715441395802974,MetaCardis
Veillonella_rodentium,Carvedilol,-2.5177181779144547e-07,0.872517525993515,MetaCardis
Veillonella_criceti,Glibenclamide,0.00011127824394552044,0.8725762668989574,MetaCardis
Veillonella_denticariosi,Carvedilol,-1.7126893044346752e-06,0.872580932798471,MetaCardis
Veillonella_rodentium,Olmesartan,-2.4201615487230197e-07,0.8729160867511716,MetaCardis
Streptococcus_parasanguinis,Rivaroxaban,-0.00012694426731046948,0.8729376303414521,MetaCardis
Streptococcus_thermophilus,Dapagliflozin,-8.706345677533487e-05,0.8730991514860642,MetaCardis
Streptococcus_sp_oral_taxon_056,Fluvastatin,5.864241547310666e-09,0.8740358089061369,MetaCardis
Streptococcus_massiliensis,Atorvastatin,-8.177986032703204e-08,0.8748509821893622,MetaCardis
Veillonella_rogosae,Furosemide,-1.368193264935858e-06,0.8750444976252418,MetaCardis
Streptococcus_mutans,Fluvastatin,-8.149814309449573e-06,0.8750869411589617,MetaCardis
Streptococcus_lutetiensis,Rabeprazole,-4.805073742371901e-05,0.8753344787529334,MetaCardis
Veillonella_parvula,Alogliptin,-0.0009151461449753057,0.8755163439354855,MetaCardis
Streptococcus_thermophilus,Acarbose,0.00018802613177755143,0.8756327347897889,MetaCardis
Streptococcus_milleri,Omeprazole,4.770194591686252e-08,0.8758792596459835,MetaCardis
Streptococcus_australis,Amiodarone,-3.1608298928196593e-06,0.8758878530230985,MetaCardis
Streptococcus_viridans,Fluvastatin,-1.6439396449207557e-07,0.8759119197616182,MetaCardis
Streptococcus_massiliensis,Aspirin,-7.025760837282927e-08,0.8769793852335015,MetaCardis
Streptococcus_sanguinis,Alogliptin,-6.542024299362172e-06,0.8771109183252661,MetaCardis
Streptococcus_oralis,Fluvastatin,-1.0948552261274107e-05,0.877347816296038,MetaCardis
Rothia_dentocariosa,Rivaroxaban,-1.7531913688618413e-07,0.8773603471944301,MetaCardis
Veillonella_sp_CAG_933,Atorvastatin,-1.9686170319142254e-05,0.8776402483696604,MetaCardis
Veillonella_rodentium,Pravastatin,-2.6053110882353897e-07,0.8778381593725184,MetaCardis
Veillonella_dispar,Apixaban,-7.83030127872881e-05,0.877993270942478,MetaCardis
Streptococcus_lutetiensis,Diltiazem,-3.70297014275135e-05,0.8781809997715778,MetaCardis
Veillonella_denticariosi,Atorvastatin,6.875620420860383e-07,0.878298428703046,MetaCardis
Veillonella_rodentium,Torasemide,-2.152949357194667e-07,0.8783915330733783,MetaCardis
Streptococcus_sanguinis,Dapagliflozin,-2.0433060471532634e-06,0.8784347761857334,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Torasemide,4.5310551438002736e-08,0.8787428034350793,MetaCardis
